snapshot_utc,id,type,subtype,headline,status,startTime,endTime,lat,lon,lanesBlocked,roadName,direction,source_has_properties,source_has_attributes,raw_json
2025-09-28T19:28:37+00:00,2902113,accidentsAndIncidents,accident investigation work,Accident investigation work on I-16 Westbound at SR 87/US 23/US 129. Left lane blocked.,,1758232800,1764500400,32.798028,-83.568848,Left lane blocked.,I-16,w,False,False,"{""ID"": 2902113, ""SourceId"": ""4967026"", ""Organization"": ""GA-Events"", ""RoadwayName"": ""I-16"", ""DirectionOfTravel"": ""w"", ""Description"": ""Accident investigation work on I-16 Westbound at SR 87/US 23/US 129. Left lane blocked."", ""Reported"": 1758232800, ""LastUpdated"": 1758129062, ""StartDate"": 1758232800, ""PlannedEndDate"": 1764500400, ""LanesAffected"": ""Left lane blocked."", ""Latitude"": 32.798028, ""Longitude"": -83.568848, ""LatitudeSecondary"": 32.8, ""LongitudeSecondary"": -83.569544, ""EventType"": ""accidentsAndIncidents"", ""IsFullClosure"": false, ""Severity"": ""1"", ""Comment"": null, ""EncodedPolyline"": ""c}dgEx|`}Nq@`@"", ""Restrictions"": {""Width"": null, ""Height"": null, ""Length"": null, ""Weight"": null, ""Speed"": null}, ""DetourPolyline"": """", ""DetourInstructions"": """", ""Recurrence"": ""9/18/2025 - 11/30/2025, 6:00 PM to 6:00 AM"", ""RecurrenceSchedules"": """", ""Subtype"": ""accident investigation work""}"
2025-09-28T19:28:37+00:00,2920439,closures,road construction,Road construction on SR 42 both directions at SR 74. All lanes closed.,,1758081600,1798693200,32.875828,-83.995008,All lanes closed.,SR 42,both directions,False,False,"{""ID"": 2920439, ""SourceId"": ""4971224"", ""Organization"": ""GA-Events"", ""RoadwayName"": ""SR 42"", ""DirectionOfTravel"": ""both directions"", ""Description"": ""Road construction on SR 42 both directions at SR 74. All lanes closed."", ""Reported"": 1758081600, ""LastUpdated"": 1758294735, ""StartDate"": 1758081600, ""PlannedEndDate"": 1798693200, ""LanesAffected"": ""All lanes closed."", ""Latitude"": 32.875828, ""Longitude"": -83.995008, ""LatitudeSecondary"": 32.875828, ""LongitudeSecondary"": -83.995008, ""EventType"": ""closures"", ""IsFullClosure"": true, ""Severity"": ""2"", ""Comment"": null, ""EncodedPolyline"": null, ""Restrictions"": {""Width"": null, ""Height"": null, ""Length"": null, ""Weight"": null, ""Speed"": null}, ""DetourPolyline"": """", ""DetourInstructions"": """", ""Recurrence"": """", ""RecurrenceSchedules"": """", ""Subtype"": ""road construction""}"
2025-09-28T19:28:37+00:00,2962919,accidentsAndIncidents,road surface collapse,Road surface collapse on SR 9 Southbound before ANDREWS DR. Right lane blocked.,,1758670980,1759104780,33.829628,-84.387408,Right lane blocked.,SR 9,s,False,False,"{""ID"": 2962919, ""SourceId"": ""4980135"", ""Organization"": ""GA-Events"", ""RoadwayName"": ""SR 9"", ""DirectionOfTravel"": ""s"", ""Description"": ""Road surface collapse on SR 9 Southbound before ANDREWS DR. Right lane blocked."", ""Reported"": 1758670980, ""LastUpdated"": 1759018658, ""StartDate"": 1758670980, ""PlannedEndDate"": 1759104780, ""LanesAffected"": ""Right lane blocked."", ""Latitude"": 33.829628, ""Longitude"": -84.387408, ""LatitudeSecondary"": null, ""LongitudeSecondary"": null, ""EventType"": ""accidentsAndIncidents"", ""IsFullClosure"": false, ""Severity"": ""1"", ""Comment"": null, ""EncodedPolyline"": null, ""Restrictions"": {""Width"": null, ""Height"": null, ""Length"": null, ""Weight"": null, ""Speed"": null}, ""DetourPolyline"": """", ""DetourInstructions"": """", ""Recurrence"": """", ""RecurrenceSchedules"": """", ""Subtype"": ""road surface collapse""}"
2025-09-28T19:28:37+00:00,2966644,specialEvents,major event,Major event on SR 9/ OLD MILTON PKWY both directions at ALPHARETTA HWY. All lanes closed.,,1760104800,1760288400,34.07116,-84.296688,All lanes closed.,SR 9/ OLD MILTON PKWY,both directions,False,False,"{""ID"": 2966644, ""SourceId"": ""4980804"", ""Organization"": ""GA-Events"", ""RoadwayName"": ""SR 9/ OLD MILTON PKWY"", ""DirectionOfTravel"": ""both directions"", ""Description"": ""Major event on SR 9/ OLD MILTON PKWY both directions at ALPHARETTA HWY. All lanes closed."", ""Reported"": 1760104800, ""LastUpdated"": 1758723298, ""StartDate"": 1760104800, ""PlannedEndDate"": 1760288400, ""LanesAffected"": ""All lanes closed."", ""Latitude"": 34.07116, ""Longitude"": -84.296688, ""LatitudeSecondary"": 34.075596, ""LongitudeSecondary"": -84.29468, ""EventType"": ""specialEvents"", ""IsFullClosure"": false, ""Severity"": ""2"", ""Comment"": null, ""EncodedPolyline"": ""ko}nEheoaOBy@DaA"", ""Restrictions"": {""Width"": null, ""Height"": null, ""Length"": null, ""Weight"": null, ""Speed"": null}, ""DetourPolyline"": """", ""DetourInstructions"": """", ""Recurrence"": ""10/10/2025 - 10/12/2025, 10:00 AM to 1:00 PM"", ""RecurrenceSchedules"": """", ""Subtype"": ""major event""}"
2025-09-28T19:28:37+00:00,2968375,specialEvents,major event,Major event on SR 49 both directions at COLLEGE ST. All lanes closed.,,1760562000,1760572800,32.55154,-83.888008,All lanes closed.,SR 49,both directions,False,False,"{""ID"": 2968375, ""SourceId"": ""4981197"", ""Organization"": ""GA-Events"", ""RoadwayName"": ""SR 49"", ""DirectionOfTravel"": ""both directions"", ""Description"": ""Major event on SR 49 both directions at COLLEGE ST. All lanes closed."", ""Reported"": 1760562000, ""LastUpdated"": 1758733267, ""StartDate"": 1760562000, ""PlannedEndDate"": 1760572800, ""LanesAffected"": ""All lanes closed."", ""Latitude"": 32.55154, ""Longitude"": -83.888008, ""LatitudeSecondary"": 32.555932, ""LongitudeSecondary"": -83.885216, ""EventType"": ""specialEvents"", ""IsFullClosure"": false, ""Severity"": ""2"", ""Comment"": null, ""EncodedPolyline"": ""avteE|j__OCAw@e@uDyB}@k@kBiAw@e@cAc@k@We@UOIqAo@"", ""Restrictions"": {""Width"": null, ""Height"": null, ""Length"": null, ""Weight"": null, ""Speed"": null}, ""DetourPolyline"": """", ""DetourInstructions"": """", ""Recurrence"": ""10/15/2025 - 10/15/2025, 5:00 PM to 8:00 PM"", ""RecurrenceSchedules"": """", ""Subtype"": ""major event""}"
2025-09-28T19:28:37+00:00,2995215,accidentsAndIncidents,accident investigation work,Accident investigation work on SR 74 Northbound at WESTPARK DR. Right lane blocked.,,1759104000,1784800800,33.40007,-84.59556,Right lane blocked.,SR 74,n,False,False,"{""ID"": 2995215, ""SourceId"": ""4986827"", ""Organization"": ""GA-Events"", ""RoadwayName"": ""SR 74"", ""DirectionOfTravel"": ""n"", ""Description"": ""Accident investigation work on SR 74 Northbound at WESTPARK DR. Right lane blocked."", ""Reported"": 1759104000, ""LastUpdated"": 1758952158, ""StartDate"": 1759104000, ""PlannedEndDate"": 1784800800, ""LanesAffected"": ""Right lane blocked."", ""Latitude"": 33.40007, ""Longitude"": -84.59556, ""LatitudeSecondary"": 33.39571, ""LongitudeSecondary"": -84.588808, ""EventType"": ""accidentsAndIncidents"", ""IsFullClosure"": false, ""Severity"": ""1"", ""Comment"": null, ""EncodedPolyline"": ""gmzjEjqicOBE|@yABE|@}ApAaCXk@j@kA`@y@t@_B\\i@Vc@t@aB|@cBPc@vAkCR_@T[hBoCdAaB"", ""Restrictions"": {""Width"": null, ""Height"": null, ""Length"": null, ""Weight"": null, ""Speed"": null}, ""DetourPolyline"": """", ""DetourInstructions"": """", ""Recurrence"": """", ""RecurrenceSchedules"": """", ""Subtype"": ""accident investigation work""}"
2025-09-28T19:28:37+00:00,2995216,accidentsAndIncidents,accident investigation work,Accident investigation work on SR 74 Southbound at CLOVER REACH DR. Right lane blocked.,,1759104000,1784800800,33.39571,-84.588808,Right lane blocked.,SR 74,s,False,False,"{""ID"": 2995216, ""SourceId"": ""4986828"", ""Organization"": ""GA-Events"", ""RoadwayName"": ""SR 74"", ""DirectionOfTravel"": ""s"", ""Description"": ""Accident investigation work on SR 74 Southbound at CLOVER REACH DR. Right lane blocked."", ""Reported"": 1759104000, ""LastUpdated"": 1758952159, ""StartDate"": 1759104000, ""PlannedEndDate"": 1784800800, ""LanesAffected"": ""Right lane blocked."", ""Latitude"": 33.39571, ""Longitude"": -84.588808, ""LatitudeSecondary"": 33.40007, ""LongitudeSecondary"": -84.59556, ""EventType"": ""accidentsAndIncidents"", ""IsFullClosure"": false, ""Severity"": ""1"", ""Comment"": null, ""EncodedPolyline"": ""gmzjEjqicOBE|@yABE|@}ApAaCXk@j@kA`@y@t@_B\\i@Vc@t@aB|@cBPc@vAkCR_@T[hBoC"", ""Restrictions"": {""Width"": null, ""Height"": null, ""Length"": null, ""Weight"": null, ""Speed"": null}, ""DetourPolyline"": """", ""DetourInstructions"": """", ""Recurrence"": """", ""RecurrenceSchedules"": """", ""Subtype"": ""accident investigation work""}"
2025-09-28T19:28:37+00:00,3005205,roadwork,road construction,Road construction on I-85 Northbound at SR 139/Riverdale Rd. Right lane blocked.,,1759064400,1759089600,33.629488,-84.45592,Right lane blocked.,I-85,n,False,False,"{""ID"": 3005205, ""SourceId"": ""4988523"", ""Organization"": ""GA-Events"", ""RoadwayName"": ""I-85"", ""DirectionOfTravel"": ""n"", ""Description"": ""Road construction on I-85 Northbound at SR 139/Riverdale Rd. Right lane blocked."", ""Reported"": 1759064400, ""LastUpdated"": 1759063957, ""StartDate"": 1759064400, ""PlannedEndDate"": 1759089600, ""LanesAffected"": ""Right lane blocked."", ""Latitude"": 33.629488, ""Longitude"": -84.45592, ""LatitudeSecondary"": 33.641412, ""LongitudeSecondary"": -84.453336, ""EventType"": ""roadwork"", ""IsFullClosure"": false, ""Severity"": ""2"", ""Comment"": null, ""EncodedPolyline"": ""kgglEtgnbOA?e@B_@BWBi@F_@Dw@Lo@Jq@JwAVmCb@yAVuCf@WDi@H_@FYD]Dc@De@DWBc@B_@@g@?g@?[?c@Ak@CSAQCc@Ga@Go@Km@Mi@M_@Ka@M]Mc@QQIWMe@Wa@Ym@a@i@a@e@_@gAcAe@c@c@c@QQ"", ""Restrictions"": {""Width"": null, ""Height"": null, ""Length"": null, ""Weight"": null, ""Speed"": null}, ""DetourPolyline"": """", ""DetourInstructions"": """", ""Recurrence"": """", ""RecurrenceSchedules"": """", ""Subtype"": ""road construction""}"
2025-09-28T19:28:37+00:00,3006965,closures,road construction,Road construction on ENGLAND CHAPEL RD both directions at SR 16. All lanes closed.,,1759060800,1780261200,33.28149,-84.043264,All lanes closed.,ENGLAND CHAPEL RD,both directions,False,False,"{""ID"": 3006965, ""SourceId"": ""4988817"", ""Organization"": ""GA-Events"", ""RoadwayName"": ""ENGLAND CHAPEL RD"", ""DirectionOfTravel"": ""both directions"", ""Description"": ""Road construction on ENGLAND CHAPEL RD both directions at SR 16. All lanes closed."", ""Reported"": 1759060800, ""LastUpdated"": 1759076453, ""StartDate"": 1759060800, ""PlannedEndDate"": 1780261200, ""LanesAffected"": ""All lanes closed."", ""Latitude"": 33.28149, ""Longitude"": -84.043264, ""LatitudeSecondary"": 33.301498, ""LongitudeSecondary"": -84.043056, ""EventType"": ""closures"", ""IsFullClosure"": true, ""Severity"": ""2"", ""Comment"": null, ""EncodedPolyline"": ""ihcjEdu}_Oc@?_H?}@?y@Aq@A_DAsICW?gB@qB?cJ?eCCW?sBBsA@mAAuAA_CCeBAY?e@@s@@c@@e@Bc@@uBBq@?y@As@A[AQA]CYCYC_@C[Aa@?uAAuECuBCiAAiAC}A?uA?qB@y@@"", ""Restrictions"": {""Width"": null, ""Height"": null, ""Length"": null, ""Weight"": null, ""Speed"": null}, ""DetourPolyline"": """", ""DetourInstructions"": """", ""Recurrence"": """", ""RecurrenceSchedules"": """", ""Subtype"": ""road construction""}"
2025-09-28T19:28:37+00:00,3007285,accidentsAndIncidents,crash,Crash on I-95 Southbound past SR 27/US 341. No lanes blocked.,,1759077900,1759089600,31.197934,-81.53812,No lanes blocked.,I-95,s,False,False,"{""ID"": 3007285, ""SourceId"": ""4988891"", ""Organization"": ""GA-Events"", ""RoadwayName"": ""I-95"", ""DirectionOfTravel"": ""s"", ""Description"": ""Crash on I-95 Southbound past SR 27/US 341. No lanes blocked."", ""Reported"": 1759077900, ""LastUpdated"": 1759087373, ""StartDate"": 1759077900, ""PlannedEndDate"": 1759089600, ""LanesAffected"": ""No lanes blocked."", ""Latitude"": 31.197934, ""Longitude"": -81.53812, ""LatitudeSecondary"": null, ""LongitudeSecondary"": null, ""EventType"": ""accidentsAndIncidents"", ""IsFullClosure"": false, ""Severity"": ""1"", ""Comment"": null, ""EncodedPolyline"": null, ""Restrictions"": {""Width"": null, ""Height"": null, ""Length"": null, ""Weight"": null, ""Speed"": null}, ""DetourPolyline"": """", ""DetourInstructions"": """", ""Recurrence"": """", ""RecurrenceSchedules"": """", ""Subtype"": ""crash""}"
